GeneID,GSM3024820,GSM3024822,GSM3024824,GSM3024826,GSM3024828,GSM3024830,GSM3024832,GSM3024834,GSM3024836,GSM3024838,GSM3024840,GSM3024842,GSM3024844,GSM3024846,GSM3024848,GSM3024850,GSM3024852,GSM3024854,GSM3024856,GSM3024858,GSM3024860,GSM3024863
6709,73.39,39.21,109.8,65.41,36.28,111.2,19.26,89.97,53.66,151.7,122.3,18.64,89.83,123.2,71.61,26.91,57.63,0.5468,15.83,80.06,106.3,53.05
89891,15.9,0.02135,2.647,0,13.24,4.514,16.69,36.37,4.159,7.66,8.088,53.5,3.211,3.16,1.216,32.27,10.61,0,6.517,6.172,6.645,7.504
105376287,0,0,0.01222,0,0.6128,0.01434,0.8179,0,0,0.02067,0,0,0.1074,0.1488,0.6776,0,0,0,0,0.05232,0.02134,0
6418,9.331,4.502,63.5,19.86,16.34,82.44,3.273,73.21,34.74,55.31,104.3,21.29,58.39,67.99,16.42,3.992,1.689,0,3.082,59.74,94.69,71.81
29941,7.081,1.291,1.054,0,3.75,1.903,4.561,1.037,0.851,1.717,3.585,0,1.033,0.8102,2.639,4.574,1.362,0,1.122,0.8474,1.004,1.196
84885,12.24,0.6047,0.6083,0,0.3706,0.5449,3.483,6.258,0.4614,1.124,1.864,1.365,1.251,0.6129,4.053,4.705,0,0,0,2.056,0.5452,1.528
100506100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10444,4.92,0.399,7.48,4.786,2.02,9.539,4.64,14.03,3.996,12.52,13.03,1.932,6.732,7.48,9.375,6.366,6.093,0.006137,5.724,9.318,8.558,7.544
54662,0,0.04994,6.898,0.02831,13.18,4.498,1.58,0.2866,3.046,6.28,8.034,5.822,4.973,4.967,16.18,8.329,1.911,0.007683,2.515,5.799,6.159,7.351
2021,1.279,0.3415,3.354,3.037,2.075,2.247,0.0331,0.3649,0.6556,4.014,1.95,0,2.889,2.698,1.278,0,2.298,0,1.52,3.3,4.076,5.675
51490,0.5104,0.09419,4.342,0.9867,1.873,2.632,2.828,5.04,1.775,4.079,6.039,0.5111,2.534,2.531,1.154,0.7614,1.924,0.006586,0.5881,2.58,4.993,6.867
883,1.507,0.6588,1.211,0,1.686,1.182,9.725,3.048,1.016,1.264,4.767,0.004176,1.788,1.488,3.818,1.799,1.143,0.01152,3.313,0.9165,2.104,0.4188
56262,0.7797,0.2031,12.73,10.23,9.446,9.17,0.008437,5.023,6.053,13.13,8.362,0,6.172,5.657,7.731,10.44,7.208,0,0,4.747,6.594,7.358
101929291,0,0,0.302,0,3.625,0,0,0,0,0.2838,0.05744,0,0.1147,0.1022,0,0.2175,0,0,0,0.09236,0.2051,0
254295,2.23,0.07607,6.313,0,10.12,7.061,0.5972,3.646,4.61,5.75,4.924,0,16.91,9.006,7.533,2.331,2.871,0,0,12.82,5.863,1.009
22845,0,50.79,16.95,0.05327,11.13,18.74,18.3,57.22,3.982,20.84,14.49,0,12.08,13.64,21.22,15.09,0,103.9,0.7172,35.15,17.37,26.81
23511,5.25,12.6,12.63,0,6.203,18.29,7.348,3.92,7.598,16.84,14.92,3.429,18.48,15.89,10.44,2.866,3.332,4.538,11.16,14.46,19.03,16.19
101929314,0,0,5.252,0,0,2.668,0.164,0,1.695,5.304,6.106,0,4.593,3.41,0,0,0,0,24.48,4.388,4.861,2.63
56904,8.57,2.588,11.49,22.19,2.445,10.36,1.123,10.44,7.395,25.81,37.29,0.01496,11.29,11.46,3.865,3.803,1.389,0.02063,0,10.67,13.46,12.81
84895,18.88,2.985,4.084,0,1.173,3.967,5.98,12.35,2.274,3.983,5.735,1.491,2.253,2.253,2.425,0.1878,7.97,0.00601,0.1491,1.31,4.579,3.431
57171,0,2,2.371,0.9164,1.439,1.555,6.268,0.04388,1.224,1.284,0.684,0,1.717,1.17,0.4496,6.073,2.881,19.08,0.1828,2.521,3.03,5.447
1384,2.47,3.727,6.217,0.04401,6.721,4.34,0.3522,2.176,6.428,11.13,13.49,3.099,4.888,4.981,5.832,2.883,13.95,0.008959,7.111,17.08,5.203,10.09
5524,2.228,3.514,5.953,56.03,8.152,4.779,6.293,3.119,2.918,7.141,9.732,0,7.543,4.911,6.3,2.553,0.9326,0.2829,0,10.48,6.968,8.63
389792,0,2.014,0.8239,0,0,0.04694,0,0.8256,0.2161,1.745,1.698,0,0.3593,0.4036,0,0,5.43,0,0,0.09785,0.8591,0
105376289,0,0.1202,0,0,0,0,0,0.0587,0,0,0,0,0.01305,0,0.06444,0,0.0211,0,0,0,0,0
105376290,0,0,0,0,0,0,0,0,0.007092,0,0,0,0,0,0.009492,0,0,0,0,0,0,0
101929331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107987133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414318,0,0,1.003,0,2.282,1.026,1.237,0,0.579,0.7829,0.3081,0,1.105,1.678,0,0,0.08118,0,24.88,0.3146,0.247,0
100506119,0.6585,0,0,0,0,0,0.2412,0,0,0,0,0,0,0.02508,0,0,0,0,0,0,0,0
107987038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376291,0,0,0,0,0,0,0.424,0,0,0,0,0,0,0,0,0,0.1882,0,0,0,0,0
100506190,0.1258,0,0,0.2433,0.1184,0.04802,0.04279,0,0,0.0173,0.03502,0,0.009988,0.0534,0.01233,0.1326,0.1938,0,0,0.02503,0,0
105376292,0,0.08664,0.02408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28989,0,4.149,0.4452,0,2.217,0.3325,0.1185,0,0.3864,0.5887,0.6097,0,0.6639,0.7042,0.7513,0,1.278,0,0,0.6733,0.728,0.2924
375759,0.1906,3.436,0.317,0,4.571,0.1273,0,0,0.03006,0.09879,0.1571,0,0.1385,0.225,6.608,0,10.3,0,6.642,0.04083,0.357,0
140459,0.1484,3.711,0.7128,0,0.7418,0.4844,0.6965,0.1493,0.3548,1.063,1.79,0,0.5403,0.6161,0.5823,0.06081,0.1629,24.63,0.1609,0.4475,1.053,0.6051
51450,9.748,0,1.131,0,0,1.164,0.1945,0,0.5303,1.179,0.02652,0,0.4993,1.658,6.257,0,0.1957,0,3.828,0.1706,0.7712,0
101929437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9536,15.34,0,0.9284,0,0.191,0.3051,1.036,0.4622,0.07805,0.3141,0.7417,4.632,0.4835,0.8078,0.8954,0.3745,0,0,0,0.3559,0.5081,0.06388
27348,3.806,0.4582,1.019,0,1.147,1.553,0,3.971,1.976,2.987,0.848,0,3.683,3.522,0.1962,3.487,0,0,6.41,4.065,2.781,3.323
1861,0,115.7,9.676,533,7.778,11.59,24.13,11.81,7.299,13.25,8.538,11.5,16.12,15.49,24.22,4.545,0.09137,47.8,0,23.61,14.66,24.27
51759,8.048,3.884,21.71,6.853,11.53,20.18,4.343,6.084,12.75,14.81,15.74,45.11,19.36,20.35,3.418,7.333,12.21,13.46,4.885,20.63,23.45,12.8
10868,10.05,1.036,6.752,0,4.23,4.546,5.362,7.873,4.806,9.924,7.616,1.61,4.271,4.787,2.905,3.085,5.691,0,2.49,3.028,5.996,3.908
102466750,0,0,0,0,0,0,0,0,0,1.915,0,0,1.264,0,0,0,0,0,0,0,0,0
23048,1.394,1.995,11.43,6.016,4.063,12.59,8.551,4.709,6.273,10.54,3.026,0.5382,11.21,11.57,2.96,3.784,7.773,0.004553,6.821,10.59,8.964,9.673
57720,1.274,2.127,4.917,0.8565,3.479,5.344,6.105,4.86,3.298,6.117,2.011,0.002607,8.465,7.624,3.402,1.977,0.1067,0.00719,2.497,11.31,5.932,11.35
401554,0,4.523,0,0,3.876,0.492,1.378,0,0,0.07315,0,0,0.006496,0.06946,0.2567,0.8915,0.04201,0,0,0.00407,0.07553,0.03433
23413,0.8503,18.04,6.189,0,10.53,5.915,17.16,4.644,4.765,11.26,6.958,0.004045,4.508,4.522,9.891,0.5925,1.96,2.426,5.091,4.215,2.926,3.912
113219459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256158,5.4,2.657,1.309,0.1541,3.545,0.9248,7.655,7.821,0.5731,5.128,10.05,0.3614,0.2303,0.6021,2.761,0.7394,2.21,0.005378,0.9427,1.399,0.49,0.4381
107987134,0,0,0.2189,0,0.6333,0.0107,0.1335,1.322,0,0.4628,1.202,0,0,0.01587,0,0.03941,1.871,0,0,0.1283,0.02389,0
445,42.5,50.98,97.26,0,39.87,222.2,20.23,22.62,17.48,71.01,66.04,0.01011,42.91,38.23,54.14,61.82,20.93,0,4.216,18.26,71.84,5.822
105376294,0,0,0,0,0,0,0,0,0,0,0,0,0.007833,0.00698,0,0.03467,0,0,0,0,0,0
100272217,0.1243,0,0,0,0,0,0,0,0,0,0,0,0.009867,0,0,0,0,0,0,0.01236,0,0
8939,3.061,7.481,9.597,6.462,5.095,8.607,4.712,2.742,6.654,11.14,4.189,5.982,9.219,10,4.546,2.457,12.96,1.404,4.642,9.849,10.38,6.276
102465515,0,0,0.3235,0,14.98,0,0,0,0.8742,0,0,0,0.6318,1.126,0,20.98,0,0,0,0.5937,1.13,0
59335,22.6,0,0,0,0.8099,0,7.063,0,0.1497,0,0.1198,0,0,0,0.5905,0,0.6076,0,0,0,0,0
23404,1.422,5.163,3.194,11.15,2.011,4.572,0.7271,2.678,1.981,4.029,4.801,0,6.583,6.669,2.146,4.507,2.763,0,0.08225,4.916,6.515,11.67
25,1.944,7.312,13.64,3.77,2.46,11.58,8.975,7.068,9.186,17.03,17.48,3.029,9.587,13.43,3.746,2.451,2.636,12.36,0.7736,11.23,10.47,4.936
347148,1.36,0,0.1836,0,0.2529,0.01539,0.3292,0,0,0.122,0.1796,0,0.02561,0.06845,0,0,0,0,0,0.008021,0,0
84929,12.66,0,0.01781,0,2.381,0.2787,0.1738,0,0,0.1104,0.02032,0,0.01739,0.01033,0.186,8.363,0.01874,0,0,0,0.02073,0.3063
105376297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,15.85,5.564,5.632,0,7.968,3.309,21.07,6.418,10.48,8.144,4.059,0.6736,1.488,5.931,16.12,6.368,3.256,28.95,9.371,0.4939,6.893,1.447
83543,1.014,0,0.3673,2.823,0.8322,0.609,0.1585,2.33,0.9085,0.9221,0.8982,2.843,0.6433,0.4464,1.089,0.63,0.7731,0,0,1.212,0.224,0.9026
8021,27.77,11.52,24.68,83.03,10.71,27.67,7.495,7.95,14.49,28.7,23.71,45.66,26.45,24.01,13.85,22.15,12.58,12.41,7.369,21.76,29.11,27.33
286336,0.1738,1.895,0.4258,0,13.12,0.03533,0,0,0.2131,0.1018,0.243,0,0.3108,0.2283,0.1607,7.77,0.4753,0,0.4427,0.1841,0.691,0.111
84814,0,0,0.1235,0,2.351,0,0.9475,0.07235,0.03709,0.1323,0.09869,0,0.08846,0.1863,1.162,0.0356,0,0,0,0.07556,0.09349,0
105376299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376300,0,0,0,0,0,0,0,0,0,0,0.06103,0,0,0,0,0,0.1126,0,0,0,0,0
84726,4.205,11.31,34.2,8.948,3.281,26.6,3.984,27.61,21.98,48.53,44.95,13.86,26.06,30.26,6.912,9.858,8.68,0.6343,3.295,19.46,28.34,24.44
26786,478,82.05,290.6,137.9,1.945,358.8,3.163,249.1,192.7,457.9,227.8,192.2,207.7,142.1,165.3,21.79,3.183,0.6973,0,163.3,275.6,653.6
692093,0.443,82.05,342,139.2,1.945,442.8,490.3,442.3,227.7,532.5,325.3,192.4,258.9,209.9,220.6,3.268,79.58,0.6973,0,210,326.2,595.1
107987135,0,0,0.0156,0,0.04013,0,0,0.02855,0.01874,0.1451,0.01781,0,0.1117,0.0724,0,0,0,0,0,0.06998,0.02271,0
10585,31.19,10.61,16.08,26.98,23.05,16.34,21.23,19.39,9.208,25.68,20.12,21.06,25.26,20.32,9.98,13.77,31.19,21.21,0,33.07,19.11,40.71
105376301,0,0,0,0,0.1214,0.01846,0,0,0.34,0.02661,1.481,0,0.1075,0.3285,0,0,0,0,0,0.1155,0.206,0.04059
83549,4.128,16.98,5.888,0,5.139,3.83,0.7255,1.523,0.9514,4.973,5.384,0,3.148,2.915,6.585,0.2044,0,0,0,4.161,5.809,3.498
642515,0,0.01947,0.02706,0,0.02088,0,0.03396,0,0,0.009155,0,0,0.01057,0.03296,0,0,0,0,0,0.02648,0.004726,0
2889,5.208,3.749,10.03,6.047,6.658,9.694,4.303,5.206,3.454,9.469,7.87,4.222,6.288,5.301,3.275,2.624,4.977,0.002492,0.853,6.057,8.326,10.36
9442,0,2.377,1.131,0,5.625,1.538,0.01502,0.8045,0.896,2.032,1.691,0.003603,1.252,1.609,6.966,1.614,6.724,0.03477,11.04,1.333,1.546,5.986
105376302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0,0,0,0,0,0
84628,3.675,0.7948,0.228,0.004782,2.324,0.1156,2.632,0.1175,0.04563,1.086,0.09155,0,0.2474,0.2082,1.025,0.07299,0.9331,0,2.936,0.241,0.2704,0.305
23064,0.6946,25.02,34.4,9.507,22.1,44.62,20.47,23.39,23.56,45.07,14.81,42.59,55.36,60.43,17.47,18.92,9.343,12.08,48.84,43.96,40.36,43.26
7270,0,7.848,7.503,2.741,11.88,8.83,15.16,8.594,3.785,5.675,3.395,0,8.016,9.02,12.21,3.662,10.61,3.757,7.751,5.988,8.531,12.37
389799,0,5.679,0.3092,0,1.581,0,0.1053,0.4817,0.0583,0.03041,0.6156,0.5411,0.08427,0.1502,9.901,3.544,4.428,0,0.09871,0.0132,0.1633,0.03711
105376304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56751,4.597,0,0.1478,0,1.536,0.0267,4.782,0,0,0.1635,1.557,3.366,0.1444,0.09895,0.2331,0.8848,0,0,0,0.04869,0.3178,0.7043
64794,7.042,3.904,2.492,0,7.359,2.119,8.026,4.397,0.8967,5.462,6.362,0,4.516,5.297,4.685,3.194,4.5,0.1026,11.48,4.005,3.364,5.122
9329,1.942,0.2791,1.377,0.7056,3.499,1.712,0,0.9646,1.705,2.037,1.602,0.07423,4.529,5.36,1.542,1.31,0.9571,0.006604,0.8846,4.608,2.543,2.864
158067,6.489,4.57,0.02879,0,1.486,0.2492,2.296,1.3,0.05835,0.35,0.5052,0.01444,0.3584,0.3444,3.952,2.116,4.397,0,3.186,0.4116,0.4526,0.455
11092,0,0.9017,0.748,0.4732,2.18,0.8592,7.89,2.438,0.5734,0.996,0.2861,0,0.9013,1.004,1.794,0.1376,0.1507,0,0,0.808,1.195,0.308
7248,31.2,15.91,14.66,40.38,21.91,15.34,66.39,3.419,6.6,16.66,14.74,1.149,13.75,14.35,22.73,6.902,31.78,10.43,8.004,9.128,13.2,15.32
8328,5.006,2.633,0.05769,0,16.02,0.008463,8.809,0.007918,0.01299,0.06099,0.06172,0,0.1338,0.05019,12.1,4.706,14.62,0,16.73,0.03087,0.233,0
100846992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106635683,443,31.56,49.13,4666,189.5,61.06,5.614,921.3,20.08,45.22,28.27,2451,260.4,147.8,197.6,41.94,384.6,26.27,1359,123.9,103.8,5.859
105376306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02398,0,0
9328,2.053,0.6595,8.818,0.2323,2.11,5.974,3.692,13.34,5.564,11.08,14.59,6.627,6.681,6.38,5.327,15.01,0.1766,0,1.365,5.542,12.81,9.012
102465528,0,0,0,0,0,0.795,0,2.231,0,0.2864,0,0,0.3307,0.2947,0,0,0,0,0,0.2072,0,0
100996574,0,0.2551,0,0,0,0,0,0,0,0,0,0,0,0,0.06841,0,0,0,0,0,0,0
1056,26.67,0,6.075,0,39.49,8.498,2.781,14.13,3.864,7.849,3.835,2.421,3.957,2.433,55.94,20.71,78.22,88.36,317.3,1.359,21.51,26.56
1057,18.41,34.87,1.628,0,69.02,13.09,3.13,34.24,10.27,8.208,1.319,2.914,5.028,1.895,120,125.7,161,74.61,613.7,1.911,30.48,14.48
5900,4.575,42.87,26.61,0.03338,19.06,52.79,14.44,25.08,11.34,36.9,30.11,9.328,19.1,13.18,23.24,10.11,8.064,0.4688,0.8427,11.76,22.99,26.72
26301,0,0,4.051,0,10.89,1.142,5.03,0,1.733,3.453,5.764,0,2.432,2.269,0.4896,3.28,3.341,0,10.78,0.9022,1.997,2.455
101928193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29989,5.721,0,0,0,5.257,0,8.287,3.228,0,0,0,0,0.02464,0.04391,6.358,7.198,12.79,0.1047,0.08658,0,0.3856,0.06511
28,2.061,0.8979,0.2394,0,1.834,0.9552,0.2503,0.2929,0.1663,0.4512,2.178,0,1.015,0.1934,0.1195,1.123,0.9177,9.981,2.699,0.1485,0.3524,0.05294
6838,9.041,0.4047,2.368,1.294,4.537,1.951,6.375,8.63,1.446,1.886,5.813,0.4258,1.388,1.602,1.066,0.6852,0.775,0,0.7018,1.145,3.443,4.948
6837,2.726,7.93,1.528,0,0.3346,0.5128,1.116,1.113,0.3515,1.447,1.844,0.003346,1.273,1.28,5.537,1.413,2.885,0.549,0.824,1.126,1.922,4.329
6130,1265,172.5,415.1,948.8,139.5,350.8,257.2,589.7,241.7,480.7,547.9,1636,650.5,399,281.1,296.4,120.4,779.5,239.1,476.7,449.8,551
26820,0,0,12.14,0,0,19.34,0,0,2.083,18.58,30.18,0,25.68,17.1,45.64,12.49,0,0,47.6,31.82,8.833,140.9
26814,0,0,7.327,0,60.07,5.375,0,0,7.7,6.713,9.407,0,5.962,6.906,38.28,0,0,0,0,5.415,2.133,18.12
26815,53.44,0,18.97,0,0,37.81,0,44.3,16.81,37.17,19.58,0,38.21,28.29,0,0,12.36,3.748,198.3,39.22,18.14,240
26813,0,5.16,28.69,0,0,43.03,2.667,11.2,17.23,15.64,7.094,0,18.68,13.04,7.686,89.56,15.1,0,0,15.4,13.92,73.2
6834,169.6,55.91,21.23,0,34.12,44.73,62.84,198,11.07,35.23,35.69,0.03542,36.68,32.13,51.62,128.8,119.6,0.09767,111.3,64.38,41.43,40.58
6835,0,5.523,7.989,0,25.1,4.764,2.395,3.858,2.344,4.798,10.02,32.06,5.793,7.471,2.102,26.88,3.122,0,16.25,4.17,9.589,6.849
6836,18.34,0.09721,4.691,2.834,0.6533,4.977,3.459,1.962,3.057,5.723,3.639,0.02169,6.927,6.132,0.986,1.386,0.1934,0,6.552,14.31,5.849,8.637
169436,5.221,1.956,0.4707,0.9101,4.926,1.022,0.8602,4.533,0.5069,0.9839,1.945,0,0.8295,0.6403,7.397,3.648,1.008,0,0.1857,0.2648,1.436,0.4328
57109,0.2198,2.487,7.62,1.512,5.675,6.751,6.877,22.2,4.041,7.216,8.462,0.02214,5.307,3.705,12.29,32.08,47.26,55.96,13.58,3.541,10.64,7.155
11093,31.53,28.05,4.833,0.04105,26.86,2.249,5.741,2.763,3.79,7.279,5.987,8.682,3.384,3.397,17.59,30.83,31.98,30.95,2.108,2.667,3.94,12.73
11094,1.661,2.692,0.3301,0,1.064,0.7484,3.756,0.3079,0.1059,0.7229,1.27,0,0.4857,0.543,1.941,1.075,2.941,1.939,0,0.5422,0.5647,0
11182,0.8432,0.06638,0.2214,0,0.7119,0.166,7.064,0,0.01662,0.07283,0.07371,16.53,0.1321,0.2355,0.7786,0.4785,0,0,0.7176,0.04139,0.3384,0.1587
102723855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389827,109.4,1.783,0.4695,0,3.421,0,51.23,0,0.1645,0,0,0,0,0,4.937,0,0.6589,0,0,0.01595,0,0
9719,24.08,1.073,3.221,0.1267,15.4,3.914,28.38,13.38,2.494,11.06,6.365,0.5086,3.795,5.717,9.587,15.32,39.83,0,1.364,1.505,2.409,3.527
642968,0,0,0.111,0,4.053,0.04511,0,0,0,0,0,0,0,0.007431,2.162,6.054,0,0,0,0.01828,0,0
1621,0.1804,0.142,0.5607,0,7.007,0.4912,7.317,0.09538,0.633,0.7747,1.622,2.282,0.3084,0.5565,17.03,16.69,11.17,38.13,0,0.08211,0.662,0
138948,0.1365,0,0.01941,0,0.4868,0.2051,0,0,0.1661,0.2545,0.5318,2.795,0.1137,0.2449,0.0234,0,0.0613,1.289,0,0.02375,0.2628,0
1757,6.849,0.5084,0.4225,0,4.796,1.106,1.729,2.233,0.3696,0.9846,1.337,0,0.6916,1.071,1.942,5.728,2.889,1.081,0,0.2027,0.6132,0.03137
105376308,0,0,0.1318,0,2.161,0,0,0,0.1484,0.2229,0,0,0.2573,0.3439,0,1.851,0,0,0,0.0806,0.0863,0
7410,12.65,3.347,3.557,0,7.166,3.977,1.51,6.265,3.807,5.696,4.637,0.1169,5.454,6.653,3.476,1.916,2.432,1.07,0,7.267,7.308,9.327
266655,0,0,0,0,0,0,0.01595,0,0.003433,0,0.006525,0,0.02977,0.006632,0,0.01647,0,0,0,0.02098,0,0
8019,0.08364,0.7949,16.75,0.4794,2.492,15.95,0.9102,1.941,9.229,16.64,23.38,0.249,4.727,6.64,13.24,16.97,0.0644,0.3057,7.606,5.176,18.16,9.798
100130548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893,0,0,0,0,0,0.03139,0,0
11091,0.4197,0.8973,7.08,2.732,4.3,5.208,0.1332,9.704,4.298,6.958,5.661,0,9.318,6.262,5.445,3.189,2.195,0,2.003,11.22,8.222,29.02
100151684,0,0,0.3468,0,1.338,0,0,0,0,0.1467,3.265,0,1.355,0,0,0,0,0,0,1.591,0,0.4474
107987137,0.04531,0,0.005156,0,0,0,0,0,0,0,0,0,0,0,0.03108,0,0,0,0,0,0,0
101928384,0,0,0,0.03844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107987039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,1.728,1.806,3.647,3.642,2.609,3.352,0.2286,1.702,1.681,4.818,7.356,0,2.566,2.02,2.891,1.187,0.4289,0.004085,0.689,1.92,2.491,5.791
100616236,0,0,0,0,0,0,0,0,0,0,0.5985,0,0,0,0,0,0,0,0,0,0,0
105376311,0,0,0,0,0.02392,0,0.03891,0,0,0,0,0,0,0.005395,0,0,0,0,0,0,0,0
100506532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01539,0,0,0,0,0,0,0
1289,17.68,25.51,67.37,16.87,35.42,47.71,36.91,166.4,62.06,75.99,107.2,18.5,40.05,81.96,33.11,24.99,23.71,6.953,9.164,33.01,32.37,24.5
414316,35.03,0,18.52,0,8.213,11.51,0,0,2.15,0.9275,2.651,0,8.189,10.83,19.44,2.231,1.426,0,49.58,2.131,3.662,19.64
101448202,0.04404,0,9.447,99.32,0.9668,7.823,7.548,53.47,12.37,15.24,20.63,0,8.148,15.79,0.574,0.1083,0,0,0,6.637,6.193,3.944
100616333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100500846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100500906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,6.656,1.502,0.03732,0,4.697,0.4818,3.152,0,0.1891,0.3985,0.6548,0.01404,0.4236,0.3166,1.738,3.105,8.778,9.356,0.6722,0.01712,0.04073,1.228
2219,30.76,14.98,0.9541,33.33,5.786,0.2582,7.583,4.053,1.966,0.3117,0.6846,20.6,0.3933,0.4822,3.881,23.98,3.175,51.36,33.93,0.2761,2.138,0.07371
105376314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,0,0.08685,1.654,0,4.564,2.317,2.273,0.8816,0.6307,3.395,0.9093,0,2.593,4.884,10.33,0.6522,0.03812,0,0.2485,1.621,1.439,0.623
102723948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01835,0,0,0,0,0
107987138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157927,0,0,0,0,0.3912,0.05289,0,0.1237,0,0,0,0,0,0,0,0,0.9604,0,0,0,0.04919,0
100506599,0,0,0,0,0,0.01738,0,0.0569,0,0.006261,0,0,0.01446,0,0,0,0,0,0,0.004528,0,0
9858,1.678,4.515,1.595,3.941,2.837,1.043,4.122,1.275,0.7839,1.839,4.764,0.5971,0.7517,0.6813,1.429,0.4231,1.086,10.16,0.3631,0.5178,3.031,3.283
138162,0,5.545,0.06423,0,3.964,0.1885,9.874,5.007,0.08677,0.3531,0.8246,0,1.16,1.173,0,2.221,0,0,0,3.221,6.001,2.154
51116,2.385,0,2.096,0,2.92,0.6934,0,0.5576,0.5737,1.062,1.975,2.982,1.965,1.614,1.013,0,0.3789,0,1.647,1.948,2.531,2.072
101928525,0.0341,0,0.3299,0,0.8235,0.3872,0,0,0.1923,0.3282,0.2325,0,0.6442,0.3546,0.9358,0,0.7965,0,0,1.104,0.7117,0.4507
3933,0,1.171,0,0,5.217,0,0,0,0,0,0,0,0,0,1.102,0.6495,0.5931,0,1.289,0,0.07655,0
29991,6.38,0.7893,0,0,12.31,0,8.679,0.4819,0,0,0,0,0,0,6.669,4.081,2.099,58.24,0.7301,0,0.0929,0.03431
107987040,0,0,0,0,0.4862,0,0.6151,0,0,0,0,0,0,0,0,4.176,0,0,0,0,0,0
5047,0,0,0,0,7.547,0,0,0,0,0,0.0598,0,0,0,3.053,11.17,0,0,14.62,0,0.244,0.1803
100130954,0.13,0,0,0,0.0317,0,0,0,0,0,0,0,0,0,0,0,0,0.3296,0,0,0,0
105376316,0,0,0,0,0.1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723971,0,0,0,0,0,0,0,0.07908,0,0,0,0,0,0,0.08681,0,0,0,0,0,0,0
360203,0,0.2653,0,0,3.781,0,0,0,0,0,0.5773,0,0,0,2.185,4.782,2.429,85.58,0,0,0.03681,0
392399,0,12.06,0.03132,0,0,0,7.994,7.498,0,0,0,0,0,0,2.417,2.843,0.989,0,0.215,0,0,0
105376317,0.3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07789,0,0,0,0,0,0,0
105376318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402381,11.57,0.2133,0.02372,0,1.723,0,2.696,0,0,0,0.02707,0,0,0,2.021,0.4955,2.272,0,12.64,0,0.02762,0.0408
57582,0.3143,1.759,0.08829,0,2.245,0.002657,5.275,0.03977,0.02651,0.1225,0.4534,2.491,0.05526,0.03742,1.012,0.8121,4.66,7.196,2.361,0.03462,0.1008,0
107987139,0,0,0,0,0,0,0,0,0,0,0.07635,0,0.02903,0.01293,0,0,0.09388,0,0,0,0,0
